tmdb_id_tmdb,imdb_id,title,original_title,original_language,overview,poster_path,release_date,genres_tmdb_names,runtime,revenue,popularity_tmdb,averageRating,numVotes,primaryTitle,originalTitle,genres,startYear,tmdb_id_imdb,tmdb_id
49046,tt1016150,All Quiet on the Western Front,Im Westen nichts Neues,de,"Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.",/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg,2022-10-07,"War, History, Drama",147,0,7.0153,7.8,286060,All Quiet on the Western Front,Im Westen nichts Neues,"Drama,History,War",2022.0,49046,49046
545609,tt8936646,Extraction,Extraction,en,A hardened gun-for-hire's latest mission becomes a soul-searching race to survive when he's sent into Bangladesh to rescue a drug lord's kidnapped son.,/nygOUcBKPHFTbxsYRFZVePqgPK6.jpg,2020-04-23,"Action, Thriller",116,0,5.8459,6.8,284155,Extraction,Extraction,"Action,Crime,Thriller",2020.0,545609,545609
495764,tt7713068,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),en,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg,2020-02-05,"Action, Crime",109,205537933,6.3314,6.1,278646,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Action,Comedy,Crime",2020.0,495764,495764
558449,tt9218128,Gladiator II,Gladiator II,en,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg,2024-11-13,"Action, Adventure, Drama",148,462180717,15.1581,6.5,278437,Gladiator II,Gladiator II,"Action,Adventure,Drama",2024.0,558449,558449
502356,tt6718170,The Super Mario Bros. Movie,The Super Mario Bros. Movie,en,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023-04-05,"Family, Comedy, Adventure, Animation, Fantasy",93,1362000000,14.5057,7.0,278043,The Super Mario Bros. Movie,The Super Mario Bros. Movie,"Adventure,Animation,Comedy",2023.0,502356,502356
570670,tt1051906,The Invisible Man,The Invisible Man,en,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",/5EufsDwXdY2CVttYOk2WtYhgKpa.jpg,2020-02-26,"Thriller, Science Fiction, Horror",124,144492724,4.7288,7.1,277992,The Invisible Man,The Invisible Man,"Drama,Horror,Mystery",2020.0,570670,570670
945961,tt18412256,Alien: Romulus,Alien: Romulus,en,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.",/2uSWRTtCG336nuBiG8jOTEUKSy8.jpg,2024-08-13,"Horror, Science Fiction",119,350865342,21.6652,7.1,271825,Alien: Romulus,Alien: Romulus,"Horror,Sci-Fi,Thriller",2024.0,945961,945961
493529,tt2906216,Dungeons & Dragons: Honor Among Thieves,Dungeons & Dragons: Honor Among Thieves,en,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",/v7UF7ypAqjsFZFdjksjQ7IUpXdn.jpg,2023-03-23,"Adventure, Fantasy, Comedy",134,208200000,8.1559,7.2,267449,Dungeons & Dragons: Honor Among Thieves,Dungeons & Dragons: Honor Among Thieves,"Action,Adventure,Comedy",2023.0,493529,493529
725201,tt1649418,The Gray Man,The Gray Man,en,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",/8cXbitsS6dWQ5gfMTZdorpAAzEH.jpg,2022-07-13,"Action, Thriller",129,454023,5.34,6.5,265482,The Gray Man,The Gray Man,"Action,Mystery,Thriller",2022.0,725201,725201
399566,tt5034838,Godzilla vs. Kong,Godzilla vs. Kong,en,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,2021-03-24,"Action, Science Fiction, Adventure",114,470116094,6.0632,6.3,261827,Godzilla vs. Kong,Godzilla vs. Kong,"Action,Sci-Fi,Thriller",2021.0,399566,399566
640146,tt10954600,Ant-Man and the Wasp: Quantumania,Ant-Man and the Wasp: Quantumania,en,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",/qnqGbB22YJ7dSs4o6M7exTpNxPz.jpg,2023-02-15,"Action, Adventure, Science Fiction",125,476071180,7.0272,6.0,260888,Ant-Man and the Wasp: Quantumania,Ant-Man and the Wasp: Quantumania,"Action,Adventure,Comedy",2023.0,640146,640146
766507,tt11866324,Prey,Prey,en,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",/2FKjLRt7oK1bRRIrxgWmthbBdFh.jpg,2022-08-02,"Thriller, Action, Science Fiction",100,0,29.5611,7.1,260126,Prey,Prey,"Action,Adventure,Horror",2022.0,766507,766507
929590,tt17279496,Civil War,Civil War,en,"In the near future, a group of war journalists attempt to survive while reporting the truth as the United States stands on the brink of civil war.",/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg,2024-04-10,"War, Action, Drama",109,126542249,9.0223,7.0,255401,Civil War,Civil War,"Action,Thriller",2024.0,929590,929590
785084,tt13833688,The Whale,The Whale,en,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,/jQ0gylJMxWSL490sy0RrPj1Lj7e.jpg,2022-12-09,Drama,117,55101305,10.4185,7.6,255394,The Whale,The Whale,Drama,2022.0,785084,785084
614934,tt3704428,Elvis,Elvis,en,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",/qBOKWqAFbveZ4ryjJJwbie6tXkQ.jpg,2022-06-22,"Drama, Music, History",159,288670284,5.8437,7.3,255216,Elvis,Elvis,"Biography,Drama,Music",2022.0,614934,614934
930564,tt17351924,Saltburn,Saltburn,en,"Struggling to find his place at Oxford University, student Oliver Quick finds himself drawn into the world of the charming and aristocratic Felix Catton, who invites him to Saltburn, his eccentric family's sprawling estate, for a summer never to be forgotten.",/zGTfMwG112BC66mpaveVxoWPOaB.jpg,2023-11-16,"Drama, Comedy, Thriller",131,21013738,7.7823,7.0,253267,Saltburn,Saltburn,"Drama,Thriller",2023.0,930564,930564
696806,tt2463208,The Adam Project,The Adam Project,en,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.",/wFjboE0aFZNbVOF05fzrka9Fqyx.jpg,2022-03-11,"Adventure, Science Fiction, Action, Comedy",106,0,4.2562,6.7,251867,The Adam Project,The Adam Project,"Action,Adventure,Comedy",2022.0,696806,696806
588228,tt9777666,The Tomorrow War,The Tomorrow War,en,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,2021-09-03,"Action, Science Fiction, Adventure",138,14400000,10.2999,6.6,247250,The Tomorrow War,The Tomorrow War,"Action,Adventure,Drama",2021.0,588228,588228
756999,tt7144666,The Black Phone,The Black Phone,en,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",/p9ZUzCyy9wRTDuuQexkQ78R2BgF.jpg,2022-06-16,"Horror, Thriller",103,161441914,49.0131,6.9,246927,The Black Phone,The Black Phone,"Horror,Mystery,Thriller",2021.0,756999,756999
913290,tt15791034,Barbarian,Barbarian,en,"In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",/idT5mnqPcJgSkvpDX7pJffBzdVH.jpg,2022-09-08,"Horror, Thriller",102,45400000,14.0276,7.0,246687,Barbarian,Barbarian,"Horror,Mystery,Thriller",2022.0,913290,913290
426063,tt5040012,Nosferatu,Nosferatu,en,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,2024-12-25,"Horror, Fantasy",133,181764515,12.6126,7.1,245375,Nosferatu,Nosferatu,"Fantasy,Horror,Mystery",2024.0,426063,426063
298618,tt0439572,The Flash,The Flash,en,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,2023-06-13,"Action, Science Fiction, Drama",144,271333313,11.5899,6.6,242010,The Flash,The Flash,"Action,Adventure,Fantasy",2023.0,298618,298618
746036,tt1684562,The Fall Guy,The Fall Guy,en,"Fresh off an almost career-ending accident, stuntman Colt Seavers has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",/e7olqFmzcIX5c23kX4zSmLPJi8c.jpg,2024-04-24,"Action, Comedy, Romance",127,181073291,9.9585,6.8,239281,The Fall Guy,The Fall Guy,"Action,Comedy,Drama",2024.0,746036,746036
497582,tt7846844,Enola Holmes,Enola Holmes,en,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",/riYInlsq2kf1AWoGm80JQW5dLKp.jpg,2020-09-23,"Adventure, Mystery, Crime",123,0,9.8695,6.6,238773,Enola Holmes,Enola Holmes,"Adventure,Crime,Drama",2020.0,497582,497582
507086,tt8041270,Jurassic World Dominion,Jurassic World Dominion,en,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",/jbAvCACjLf1ZG0unB2tdmx5HAf1.jpg,2022-06-01,"Adventure, Action, Science Fiction",147,1004004592,10.6664,5.6,237837,Jurassic World: Dominion,Jurassic World: Dominion,"Action,Adventure,Sci-Fi",2022.0,507086,507086
425909,tt4513678,Ghostbusters: Afterlife,Ghostbusters: Afterlife,en,"When single mom Callie and her two kids Trevor and Phoebe arrive in a small Oklahoma town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",/sg4xJaufDiQl7caFEskBtQXfD4x.jpg,2021-11-18,"Fantasy, Comedy, Adventure, Science Fiction",124,204334455,5.6759,7.0,236812,Ghostbusters: Afterlife,Ghostbusters: Afterlife,"Adventure,Comedy,Fantasy",2021.0,425909,425909
726209,tt12747748,Leave the World Behind,Leave the World Behind,en,A family's getaway to a luxurious rental home takes an ominous turn when a cyberattack knocks out their devices—and two strangers appear at their door.,/29rhl1xopxA7JlGVVsf1UHfYPvN.jpg,2023-11-22,"Drama, Mystery, Thriller",140,0,10.4619,6.4,235661,Leave the World Behind,Leave the World Behind,"Drama,Mystery,Thriller",2023.0,726209,726209
1022789,tt22022452,Inside Out 2,Inside Out 2,en,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,2024-06-11,"Animation, Adventure, Comedy, Family",97,1698863816,25.0389,7.5,235086,Inside Out 2,Inside Out 2,"Adventure,Animation,Comedy",2024.0,1022789,1022789
1064213,tt28607951,Anora,Anora,en,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",/cgXk2tNYhJZLXdBDO5DidAVzQ82.jpg,2024-10-14,"Drama, Comedy, Romance",139,56286295,13.0178,7.4,233260,Anora,Anora,"Comedy,Drama,Romance",2024.0,1064213,1064213
637649,tt11083552,Wrath of Man,Wrath of Man,en,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,2021-04-22,"Thriller, Crime, Drama",119,103966489,12.0277,7.1,231531,Wrath of Man,Wrath of Man,"Action,Crime,Thriller",2021.0,637649,637649
582014,tt9620292,Promising Young Woman,Promising Young Woman,en,"A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",/73QoFJFmUrJfDG2EynFjNc5gJxk.jpg,2020-12-13,"Thriller, Crime, Drama",113,20379604,3.1255,7.5,231349,Promising Young Woman,Promising Young Woman,"Crime,Drama,Mystery",2020.0,582014,582014
855400,tt15097216,Jai Bhim,ஜெய் பீம்,ta,"A pregnant woman from a primitive tribal community, searches desperately for her husband, who is missing from police custody. So as to find her husband and seek justice for them, as their voice, a High Court advocate rises in support. Will their battle for justice succeed?",/ehybiOtBUtrMkmtB39zQEtq1Jie.jpg,2021-11-02,"Crime, Drama, Mystery",164,0,2.2184,8.6,230799,Jai Bhim,Jai Bhim,"Crime,Drama",2021.0,855400,855400
882598,tt15474916,Smile,Smile,en,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,2022-09-23,"Horror, Mystery",115,217408513,8.839,6.5,229743,Smile,Smile,"Horror,Mystery,Thriller",2022.0,882598,882598
335977,tt1462764,Indiana Jones and the Dial of Destiny,Indiana Jones and the Dial of Destiny,en,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,2023-06-25,"Adventure, Action",155,383963057,7.7064,6.5,226401,Indiana Jones and the Dial of Destiny,Indiana Jones and the Dial of Destiny,"Action,Adventure,Sci-Fi",2023.0,335977,335977
974576,tt20215234,Conclave,Conclave,en,"After the unexpected death of the Pope, Cardinal Lawrence is tasked with managing the covert and ancient ritual of electing a new one. Sequestered in the Vatican with the Catholic Church’s most powerful leaders until the process is complete, Lawrence finds himself at the center of a conspiracy that could lead to its downfall.",/m5x8D0bZ3eKqIVWZ5y7TnZ2oTVg.jpg,2024-10-25,"Drama, Thriller",120,115657988,8.9989,7.4,224269,Conclave,Conclave,"Drama,Thriller",2024.0,974576,974576
451048,tt0870154,Jungle Cruise,Jungle Cruise,en,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",/3UPz63cGsAQlYQnkOHfAbUhl1O3.jpg,2021-07-28,"Fantasy, Adventure",127,220889446,6.6721,6.5,223691,Jungle Cruise,Jungle Cruise,"Action,Adventure,Comedy",2021.0,451048,451048
600354,tt10272386,The Father,The Father,en,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",/pr3bEQ517uMb5loLvjFQi8uLAsp.jpg,2020-12-23,Drama,97,21029340,6.2653,8.2,221261,The Father,The Father,"Drama,Mystery",2020.0,600354,600354
580175,tt10288566,Another Round,Druk,da,Four stagnant high school teachers decide to test out a theory that maintaining a constant level of intoxication will improve their overall lives.,/aDcIt4NHURLKnAEu7gow51Yd00Q.jpg,2020-09-24,"Comedy, Drama",117,21700000,4.8743,7.7,219463,Another Round,Druk,"Comedy,Drama",2020.0,580175,580175
760104,tt13560574,X,X,en,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",/lopZSVtXzhFY603E9OqF7O1YKsh.jpg,2022-03-17,"Horror, Thriller",106,15113105,10.5599,6.5,217570,X,X,"Horror,Mystery,Thriller",2022.0,760104,760104
800158,tt1136617,The Killer,The Killer,en,"After a fateful miss, an assassin battles his employers, and himself, on an international manhunt he insists isn't personal.",/e7Jvsry47JJQruuezjU2X1Z6J77.jpg,2023-10-25,"Crime, Thriller",118,362113,14.3491,6.7,217030,The Killer,The Killer,"Action,Adventure,Crime",2023.0,800158,800158
508943,tt12801262,Luca,Luca,en,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,/9x4i9uKGXt8IiiIF5Ey0DIoY738.jpg,2021-06-17,"Animation, Comedy, Fantasy, Adventure, Family",95,51074773,8.4884,7.4,216788,Luca,Luca,"Adventure,Animation,Comedy",2021.0,508943,508943
315162,tt3915174,Puss in Boots: The Last Wish,Puss in Boots: The Last Wish,en,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,2022-12-07,"Animation, Adventure, Fantasy, Comedy, Family",103,484700000,11.6971,7.8,215008,Puss in Boots: The Last Wish,Puss in Boots: The Last Wish,"Action,Adventure,Animation",2022.0,315162,315162
840430,tt14849194,The Holdovers,The Holdovers,en,"A curmudgeonly instructor at a New England prep school is forced to remain on campus during Christmas break to babysit the handful of students with nowhere to go. Eventually, he forms an unlikely bond with one of them — a damaged, brainy troublemaker — and with the school’s head cook, who has just lost a son in Vietnam.",/VHSzNBTwxV8vh7wylo7O9CLdac.jpg,2023-10-27,"Comedy, Drama",133,42513270,3.549,7.9,211350,The Holdovers,The Holdovers,"Comedy,Drama",2023.0,840430,840430
1226578,tt23468450,Longlegs,Longlegs,en,"FBI Agent Lee Harker is a gifted new recruit assigned to the unsolved case of an elusive serial killer. As the case takes complex turns, unearthing evidence of the occult, Harker discovers a personal connection to the merciless killer and must race against time to stop him before he claims the lives of another innocent family.",/1EwNyiiNFd863H4e8nWEzutnZD7.jpg,2024-07-10,"Crime, Horror, Thriller",101,127961936,7.9295,6.6,210398,Longlegs,Longlegs,"Crime,Horror,Mystery",2024.0,1226578,1226578
